"census_tract","smoke_alarm_risk","tract_pop","blocks_per_tract"
"29037061",0.541817192300295,3173,19
"29047020",0.542142528595248,3746,45
"29047021",0.483883883606004,10693,91
"29047022",0.543483024166456,1854,16
"29071800",0.345524985031219,6676,55
"29071801",0.458581198138068,1205,10
"29095000",0.598988257289959,1161,17
"29095001",0.531077851850018,746,13
"29095002",0.601411308303617,780,11
"29095003",0.726954688197772,434,7
"29095004",0.581954949017696,514,7
"29095005",0.693273738015034,1262,19
"29095006",0.684736349887286,1116,15
"29095007",0.583058079448305,2101,28
"29095008",0.636191790648796,2618,31
"29095009",0.595305159616574,2409,33
"29095010",0.59160930632091,2647,29
"29095011",0.581476721663854,3770,46
"29095012",0.60602646355112,4506,49
"29095013",0.528765529333432,8816,76
"29095014",0.479188477569081,9493,68
"29095015",0.579156400171699,2610,22
"29095016",0.67588324191091,1685,25
"29095017",0.590117423795684,3004,33
"29095018",0.392612846734849,1579,11
"29095019",0.501401356437081,587,3
"29095980",0.529628172231662,0,2
"29095988",0.751642638507614,7,1
"29095989",0.509422460973114,NA,2
"29099700",0.303296217622729,12559,98
"29099701",0.334332949576753,3173,31
"29165030",0.466560538959074,NA,63
"29177080",0.604300386840448,3128,17
"29183310",0.369767786797284,4960,36
"29183311",0.260647595721215,17554,108
"29183312",0.239294060854424,5672,24
"29183980",0.406040618245461,0,1
"29189210",0.515728162548666,7101,71
"29189211",0.472100576836307,5356,63
"29189212",0.552459365418635,3552,43
"29189213",0.451907923848618,5121,51
"29189214",0.459721396380268,3514,39
"29189215",0.386165182867328,8304,76
"29189216",0.442164353889876,3704,38
"29189217",0.360132148776534,9882,77
"29189218",0.367658198290068,4593,46
"29189219",0.389442493804827,3679,42
"29189220",0.381679749951335,9645,72
"29189221",0.321484392386945,NA,69
"29189222",0.283566176868215,689,5
"29510101",0.508010976761508,1486,20
"29510102",0.426765298500444,1351,17
"29510103",0.435967636366115,1248,15
"29510104",0.400190674732791,454,7
"29510105",0.477085161949676,1162,14
"29510106",0.540252252905973,1267,25
"29510107",0.54791012638633,1033,19
"29510108",0.589035359969478,631,8
"29510109",0.536068650059377,484,9
"29510110",0.511167338351119,844,16
"29510111",0.539694114194627,605,10
"29510112",0.482550633488271,916,12
"29510113",0.340058567635653,202,4
"29510114",0.457395639715239,1021,19
"29510115",0.494357856045287,1987,33
"29510116",0.503604673027601,1500,27
"29510117",0.446357744079656,856,14
"29510118",0.413491903014471,595,5
"29510119",0.42742101067537,1186,12
"29510120",0.490176191566873,136,1
"29510121",0.442256497452681,380,3
"29510123",0.430058430325797,666,10
"29510124",0.454572137021913,994,15
"29510125",0.512586420203503,586,9
"29510126",0.495105921356711,1067,15
"29510127",0.447447187871741,1821,21
"36029000",0.313646711354766,2012,26
"36029001",0.484200427985997,1399,23
"36029002",0.537909368264367,1255,24
"36029003",0.669191914706328,1991,37
"36029004",0.506560582174302,NA,51
"36029005",0.435817554256142,3097,43
"36029006",0.421990646917376,2781,42
"36029007",0.343672224129027,4608,53
"36029008",0.296820387536896,4234,62
"36029009",0.275930649527723,10002,87
"36029010",0.313172326802949,5605,60
"36029011",0.314828089916071,2590,24
"36029012",0.311686000940447,3345,30
"36029013",0.271663164618596,5905,53
"36029014",0.269070491121697,8048,66
"36029015",0.326731755429195,6074,46
"36029016",0.480696114775991,2393,26
"36029017",0.469596394423763,1998,22
"36029940",0.349234031637117,NA,3
"36063020",0.499464799938886,1549,23
"36063021",0.385208299872666,1125,20
"36063022",0.307220516288096,4594,46
"36063023",0.295705280557962,4130,38
"36063024",0.312369259638541,6061,45
"36063940",0.370381036106222,181,3
"37053110",0.284114586598077,1704,14
"37071030",0.551910511732691,4264,42
"37071031",0.511968053101588,4531,51
"37071032",0.514526723024162,4888,52
"37071033",0.515889712443606,2643,28
"37119000",0.288294500814632,1361,18
"37119001",0.472075921484251,7941,82
"37119002",0.44945720335162,4580,48
"37119003",0.460447945650964,8471,82
"37119004",0.381949008274491,2910,32
"37119005",0.407199599585715,25675,218
"37119006",0.393028498774851,8794,72
"37119980",0.451060060829833,0,3
"37179020",0.534357322441203,9918,76
"37179021",0.41726492440052,4230,27
"39025040",0.383231289215082,6195,50
"39025041",0.336412430786767,NA,63
"39025042",0.542881644168587,553,5
"39035101",0.551530422269369,1956,23
"39035102",0.603688800293189,1921,28
"39035103",0.512296302642753,1340,15
"39035104",0.568396938042689,1166,17
"39035105",0.570672611539928,1577,24
"39035106",0.510369303027339,1983,22
"39035107",0.439078166649001,1039,6
"39035108",0.539881149712111,670,10
"39035109",0.410849602075535,605,4
"39035110",0.527574426669486,443,7
"39035111",0.432934500798197,727,14
"39035112",0.437057998930705,879,13
"39035113",0.400467159527395,526,7
"39035114",0.455307060646099,708,12
"39035115",0.536030086808803,1025,16
"39035116",0.467326624980462,1365,28
"39035117",0.452453157780466,1980,34
"39035118",0.491870315456809,1903,24
"39035119",0.442738352356985,1856,33
"39035120",0.4721686378547,1333,21
"39035121",0.496018740718801,1754,25
"39035122",0.49805888090947,641,7
"39035123",0.505286268668093,2687,35
"39035124",0.515704355719301,1631,24
"39035126",0.328717963384029,248,2
"39035127",0.554258484866658,247,4
"39035130",0.416053246776724,1617,13
"39035131",0.437231777937931,1074,10
"39035132",0.433612313440432,922,9
"39035133",0.342638241433342,453,3
"39035134",0.448228767454734,1841,14
"39035135",0.34562358276215,1170,7
"39035136",0.369904651137377,1197,11
"39035137",0.504950842638632,900,9
"39035138",0.532373122971899,1870,14
"39035140",0.447644871386571,2041,24
"39035141",0.505114666688137,2145,22
"39035150",0.496599758814419,447,8
"39035151",0.438928405678072,1134,17
"39035152",0.424343991470986,3392,38
"39035153",0.412524612540841,1622,12
"39035154",0.508786784582093,2397,30
"39035155",0.464336407980261,740,4
"39035156",0.47082857289078,552,5
"39035160",0.428200878790263,2418,24
"39035161",0.50608457110948,2288,22
"39035170",0.471909262152361,1231,14
"39035171",0.455659071550848,1562,21
"39035172",0.416236555065032,1438,15
"39035173",0.41664621216497,1603,10
"39035174",0.397308252155287,2916,24
"39035175",0.36463904743162,2296,18
"39035176",0.355100560988521,657,4
"39035177",0.516607975652509,7157,61
"39035178",0.504428815789702,1666,17
"39035179",0.425525696917386,656,4
"39035180",0.378988812887063,809,10
"39035181",0.453665493678725,1347,14
"39035182",0.451613389073799,1120,8
"39035183",0.477815845627487,2926,29
"39035184",0.374130495079058,1850,15
"39035185",0.398429150045132,1766,20
"39035186",0.350931682670797,3765,27
"39035187",0.423875526213671,1342,11
"39035188",0.409182335103941,1052,11
"39035189",0.338551463859483,2594,23
"39035190",0.322282128007377,1103,7
"39035192",0.490441063165956,1288,4
"39035193",0.316781807059464,488,2
"39035194",0.4209395023847,1538,10
"39035195",0.384919770286392,1904,12
"39035196",0.436023293544011,1883,16
"39035980",0.462249032614895,0,2
"39035981",0.462249032614895,0,1
"39041010",0.429149413390009,2406,18
"39041011",0.290292613557795,9683,57
"39041012",0.313754385622673,2075,13
"39045030",0.416409944363311,3836,25
"39045031",0.41513450547048,3413,30
"39045032",0.435810660687528,NA,34
"39045033",0.413582279478681,766,5
"39049000",0.457140047609447,4572,64
"39049001",0.400809845999186,NA,47
"39049002",0.415074029375791,3560,38
"39049003",0.436724324620799,1034,13
"39049004",0.467236997177592,2536,37
"39049005",0.460355854589269,2872,44
"39049006",0.401445434192439,15664,164
"39049007",0.352185276885899,NA,184
"39049008",0.445774205034252,11393,113
"39049009",0.433144952537532,15900,158
"39049010",0.3089948703254,3097,24
"39049980",0.50239097142836,0,1
"39055310",0.42594245923027,2196,17
"39055311",0.404687110556221,3230,26
"39055312",0.472443103326713,2811,22
"39061000",0.473907125160398,576,6
"39061001",0.517553658822064,751,10
"39061002",0.518875941226118,1720,16
"39061003",0.560051614144385,1502,16
"39061004",0.430682547077809,2784,28
"39061005",0.501359115392428,2983,39
"39061006",0.553314754037052,2035,30
"39061007",0.530048882330807,1862,22
"39061008",0.537226971929677,2350,24
"39061009",0.553112047120413,2121,26
"39061010",0.50920278714951,2725,35
"39061011",0.456612211039455,428,4
"39061020",0.416913502734566,7683,76
"39061021",0.469014471612713,9029,101
"39061022",0.479851975413869,3650,44
"39061023",0.446700864457521,5563,60
"39061024",0.379666144908833,5076,53
"39061025",0.464060154389588,4484,55
"39061026",0.478272778179017,2875,34
"39061027",0.535217961602772,1945,18
"39085200",0.547680743069571,2469,18
"39085201",0.38947707945598,3064,26
"39085202",0.436565953348907,2705,26
"39085203",0.428658684606557,2109,16
"39085204",0.425912414781474,2637,27
"39085205",0.416393717061875,3142,22
"39085206",0.426580661924954,3177,19
"39097040",0.420785022895515,2279,18
"39097041",0.480002283443839,1816,10
"39103400",0.425580576941531,473,4
"39103402",0.49577910683116,454,3
"39103403",0.517543011246779,578,4
"39103404",0.402200450986586,381,2
"39103405",0.413325516275884,436,2
"39103406",0.396366723856273,499,3
"39103407",0.317130352985655,447,4
"39103408",0.312396462745425,2853,23
"39103409",0.486487438173972,877,5
"39103410",0.524386656303054,493,3
"39103411",0.495647118843953,529,4
"39103412",0.481868933842837,668,4
"39103413",0.509800345813926,562,4
"39103415",0.355183411590658,2054,13
"39103416",0.332194741334181,1795,14
"39103417",0.446007401882152,1760,18
"39129020",0.490040463067809,1348,13
"39129021",0.4774864658621,4037,23
"39165030",0.355683121919728,3694,29
"39165031",0.317929461572685,5866,41
"39165032",0.374113233799241,5557,38
"41005020",0.30890945160673,5751,46
"41005021",0.320465597229711,4116,35
"41005022",0.285033379348436,9139,72
"41005023",0.411612030254411,4997,44
"41005024",0.412831749139733,2259,19
"41005980",0.804004887371927,40,1
"41051000",0.427213542582843,5855,68
"41051001",0.483453095262974,5101,59
"41051002",0.489745921925987,4667,55
"41051003",0.52400357947452,5906,65
"41051004",0.442895744053559,3479,33
"41051005",0.372622234631734,2287,26
"41051006",0.337600329314246,5317,37
"41051007",0.368400601988226,3249,23
"41051008",0.360829008454257,4784,35
"41051009",0.41264642349227,8340,68
"41051010",0.399484837961802,6033,51
"41051980",0.394488038325133,2,1
"41067030",0.325222135422172,4699,47
"41067031",0.34402304136306,17579,149
"41067032",0.328184180807859,10924,84
"41067033",0.400342233741719,3253,23
"42003010",0.479741068212327,NA,4
"42003020",0.519875121504921,536,7
"42003030",0.471271188615757,149,2
"42003040",0.535801238504279,1076,10
"42003050",0.640895405820215,406,7
"42003051",0.471502086432893,276,3
"42003060",0.397137508496747,363,4
"42003070",0.470857024824091,1065,14
"42003080",0.41972079164577,816,10
"42003090",0.372439148329739,711,7
"42003100",0.737879546563989,246,2
"42003101",0.50842116001864,966,12
"42003110",0.481582515261148,492,7
"42003111",0.514172363951864,NA,10
"42003120",0.685297543941059,424,8
"42003130",0.66487849216395,797,14
"42003140",0.445807651044763,2594,22
"42003141",0.465953641782274,1035,10
"42003151",0.469316761954554,487,9
"42003160",0.504456174082974,459,6
"42003170",0.479849506646627,364,7
"42003180",0.480140343963643,420,6
"42003190",0.397665310587395,189,2
"42003191",0.44012123642063,1716,24
"42003192",0.419258671056653,321,5
"42003202",0.384196026101841,481,7
"42003210",0.595591669839096,191,2
"42003220",0.48735231770161,218,2
"42003240",0.281049019165187,202,2
"42003241",0.569097400527881,92,2
"42003250",0.596182076707356,329,4
"42003260",0.444612853665828,568,6
"42003261",0.453520922570607,451,7
"42003262",0.557918225460472,214,3
"42003270",0.415104450658174,933,8
"42003271",0.54692608827213,216,3
"42003281",0.471994727939491,392,4
"42003290",0.428664560692448,941,13
"42003300",0.645747493227719,282,6
"42003310",0.512035332061047,404,6
"42003320",0.498655608722302,706,7
"42003401",0.538514055156945,829,11
"42003402",0.465626363173843,308,4
"42003403",0.419336350333782,261,5
"42003404",0.371257480723319,383,1
"42003405",0.508318356536493,276,2
"42003406",0.413168678308509,369,2
"42003407",0.543089169051468,735,8
"42003408",0.36578983180759,884,5
"42003409",0.255310043698561,757,4
"42003410",0.527513105953404,358,1
"42003411",0.285809452424129,487,3
"42003412",0.383847053399966,985,6
"42003413",0.439862368637247,2441,19
"42003414",0.477344376586433,1211,10
"42003415",0.445626040220561,798,5
"42003416",0.538982201689214,464,2
"42003417",0.482041115320579,407,4
"42003418",0.394042981017032,275,1
"42003419",0.517576592998735,279,3
"42003420",0.368204536649614,203,1
"42003421",0.483374008657601,809,8
"42003422",0.398201925068783,427,4
"42003423",0.333465246671086,247,3
"42003424",0.498712020263155,261,4
"42003425",0.432688805452774,307,4
"42003426",0.464234360034057,1242,12
"42003427",0.495924780465938,970,10
"42003428",0.540936595526723,438,4
"42003429",0.448813058997966,2638,22
"42003430",0.482103769175168,535,7
"42003431",0.467087072211773,804,7
"42003432",0.469031372539351,432,5
"42003434",0.465443609075014,433,2
"42003435",0.414747551960478,389,2
"42003437",0.300660475948163,477,2
"42003439",0.536021427022455,377,1
"42003445",0.393598856922172,350,3
"42003446",0.460904578421333,502,2
"42003447",0.557841563989076,433,1
"42003448",0.363936552462303,332,1
"42003449",0.550085273933645,397,1
"42003450",0.507906610409952,472,5
"42003451",0.384855261166467,1962,14
"42003452",0.40929506440723,315,4
"42003453",0.356853253688192,630,6
"42003455",0.55228495623317,392,1
"42003456",0.296745710517181,1144,7
"42003457",0.477287158775995,538,6
"42003458",0.417972799466059,452,4
"42003459",0.372845985335098,1152,9
"42003460",0.442675205948868,736,5
"42003461",0.561613834386165,295,1
"42003462",0.522294198747983,536,7
"42003463",0.568541444707225,206,3
"42003464",0.505594431385004,527,8
"42003465",0.381914071135995,505,5
"42003468",0.500938014836717,742,8
"42003469",0.4106836008656,414,3
"42003470",0.497932801664179,1458,12
"42003471",0.418818840350502,308,1
"42003472",0.375408003025494,917,10
"42003473",0.440727182989144,2746,30
"42003474",0.500941107743779,2008,10
"42003475",0.442663517353055,2760,25
"42003476",0.595911095946626,613,8
"42003477",0.58078925275229,1147,12
"42003478",0.449315202144284,645,7
"42003479",0.619795928394185,333,2
"42003480",0.573289279894377,1584,18
"42003481",0.536968614546035,290,4
"42003482",0.607485980081951,300,1
"42003483",0.621588402274636,227,3
"42003484",0.48816815443321,850,10
"42003485",0.412142092855566,311,1
"42003486",0.7279514712488,526,7
"42003487",0.522658391870561,290,2
"42003488",0.545024522545487,1779,17
"42003489",0.478878949976908,696,7
"42003490",0.504608356127679,1093,11
"42003491",0.353347405593626,634,3
"42003492",0.55592678995813,594,7
"42003494",0.297075173605461,341,1
"42003495",0.477696588966677,260,2
"42003496",0.48288647158768,1048,10
"42003497",0.583917921852643,269,1
"42003498",0.552407296574461,398,2
"42003499",0.533963499775897,434,5
"42003500",0.675084560319203,332,4
"42003501",0.495403988608253,398,1
"42003503",0.597155979856194,369,5
"42003504",0.565337664822724,280,5
"42003507",0.418818840350502,329,2
"42003508",0.554069466589239,249,2
"42003509",0.545399469096228,296,5
"42003510",0.53766275996259,270,2
"42003512",0.580247004721436,446,5
"42003513",0.616822628344069,259,3
"42003514",0.722021546817494,225,2
"42003515",0.50852262133526,732,10
"42003516",0.412153800869083,388,3
"42003517",0.560947737457751,274,2
"42003518",0.501446320019257,315,3
"42003519",0.485491984739426,319,3
"42003520",0.513336849656306,558,5
"42003521",0.483660104694093,2435,22
"42003522",0.430743439612477,228,3
"42003523",0.594177838328595,2918,37
"42003524",0.548358255781113,246,3
"42003525",0.418207342520384,780,5
"42003526",0.46753859325315,2159,16
"42003550",0.630076873761705,196,2
"42003551",0.587554657696288,677,7
"42003552",0.571498599340518,926,13
"42003560",0.439393563026724,482,6
"42003561",0.616240693820702,1481,20
"42003562",0.527845569840753,1775,29
"42003563",0.503185728565189,2864,22
"42003564",0.498832994594168,2206,18
"42003980",0.631189647947575,NA,9
"42003981",0.570420992933592,NA,4
"42003982",0.648153908159325,496,1
"42005951",0.518185391273592,4450,35
"42007600",0.538310646208374,1345,9
"42007601",0.476125826459723,2776,23
"42007602",0.521424292750606,3779,23
"42007603",0.479529202794796,3593,24
"42007604",0.522860184401635,2588,24
"42007605",0.516368958732642,5020,31
"42125704",0.464329262075663,254,2
"42125711",0.554922098692765,737,3
"42125712",0.482673648975506,340,2
"42125713",0.482538605981545,365,3
"42125714",0.438097692233987,532,3
"42125715",0.383161970200745,247,2
